Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,TAA
2016-03-29,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000016571,,,,,04:03:00,,,120.00,120.00,0.00,0.00,0.00,120.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-29,,00000000-0000-0000-0000-000000016571,00000000-0000-0000-0000-000000017898,,04:50:00,,,05:43:00,,,93.00,93.00,0.00,0.00,0.00,93.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-28,,00000000-0000-0000-0000-000000020702,00000000-0000-0000-0000-000000017898,,13:03:00,,,01:52:00,,,289.00,289.00,0.00,289.00,0.00,289.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-30,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017925,,,,,03:15:00,,,118.00,118.00,0.00,25.00,0.00,118.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-30,,00000000-0000-0000-0000-000000017925,00000000-0000-0000-0000-000000017898,,,,,,,,126.00,126.00,0.00,0.00,0.00,126.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-31,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017876,,,,,05:37:00,,,56.00,56.00,0.00,0.00,0.00,56.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-31,,00000000-0000-0000-0000-000000017876,00000000-0000-0000-0000-000000017898,,,,,,,,67.00,67.00,0.00,0.00,0.00,67.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-31,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000008981,,,,,,,,182.00,182.00,0.00,0.00,0.00,182.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-03-31,,00000000-0000-0000-0000-000000008981,00000000-0000-0000-0000-000000017898,,10:16:00,,,,,,147.00,147.00,0.00,115.00,0.00,147.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-04,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000008984,,08:53:00,,,10:24:00,,,171.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-04,,00000000-0000-0000-0000-000000008984,00000000-0000-0000-0000-000000017898,,,,,,,,198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-05,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000020337,,13:19:00,,,,,,188.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-06,,00000000-0000-0000-0000-000000020337,00000000-0000-0000-0000-000000017898,,01:49:00,,,,,,218.00,218.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-07,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017617,,02:20:00,,,03:37:00,,,117.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-07,,00000000-0000-0000-0000-000000017617,00000000-0000-0000-0000-000000017898,,04:01:00,,,05:49:00,,,148.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-09,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000009361,,07:21:00,,,09:05:00,,,184.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-10,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000009681,,07:49:00,,,,,,224.00,224.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-10,,00000000-0000-0000-0000-000000009681,00000000-0000-0000-0000-000000017898,,10:56:00,,,13:04:00,,,248.00,248.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-11,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000008593,,11:18:00,,,13:54:00,,,236.00,236.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-11,,00000000-0000-0000-0000-000000008593,00000000-0000-0000-0000-000000017898,,14:29:00,,,,,,202.00,202.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-17,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000020337,,13:37:00,,,,,,186.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-18,,00000000-0000-0000-0000-000000020337,00000000-0000-0000-0000-000000017898,,01:37:00,,,03:52:00,,,215.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-19,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017876,,02:44:00,,,03:06:00,,,62.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-19,,00000000-0000-0000-0000-000000017876,00000000-0000-0000-0000-000000017898,,04:05:00,,,,,,63.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-19,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017436,,,,,07:39:00,,,155.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-20,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017898,,03:13:00,,,,,,148.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-20,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000020923,,05:59:00,,,,,,133.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-20,,00000000-0000-0000-0000-000000020923,00000000-0000-0000-0000-000000017898,,07:43:00,,,09:15:00,,,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-21,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017617,,,,,,,,122.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-22,,00000000-0000-0000-0000-000000017617,00000000-0000-0000-0000-000000017898,,01:50:00,,,,,,129.00,129.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-25,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000009827,,,,,,,,224.00,224.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-26,,00000000-0000-0000-0000-000000009827,00000000-0000-0000-0000-000000017898,,03:21:00,,,06:22:00,,,301.00,301.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-28,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000012041,,,,,,,,131.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-28,,00000000-0000-0000-0000-000000012041,00000000-0000-0000-0000-000000017898,,,,,13:13:00,,,153.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-29,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017689,,10:41:00,,,,,,154.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-30,,00000000-0000-0000-0000-000000017689,00000000-0000-0000-0000-000000017898,,07:42:00,,,,,,124.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-30,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017952,,,,,10:59:00,,,81.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-04-12,,00000000-0000-0000-0000-000000017469,00000000-0000-0000-0000-000000017469,,,,,,,,30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-02,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017876,,,,,02:43:00,,,59.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-02,,00000000-0000-0000-0000-000000017876,00000000-0000-0000-0000-000000017945,,03:35:00,,,,,,55.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-03,,00000000-0000-0000-0000-000000017945,00000000-0000-0000-0000-000000017898,,01:21:00,,,02:32:00,,,111.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-03,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000026817,,03:43:00,,,05:01:00,,,158.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-03,,00000000-0000-0000-0000-000000026817,00000000-0000-0000-0000-000000017898,,,,,07:59:00,,,195.00,195.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-04,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000009827,,,,,09:32:00,,,237.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-05,,00000000-0000-0000-0000-000000009827,00000000-0000-0000-0000-000000017898,,03:29:00,,,05:48:00,,,219.00,219.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-05,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017930,,06:54:00,,,,,,134.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-05,,00000000-0000-0000-0000-000000017930,00000000-0000-0000-0000-000000017898,,,,,10:00:00,,,140.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-11,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000020920,,00:37:00,,,,,,159.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-11,,00000000-0000-0000-0000-000000020920,00000000-0000-0000-0000-000000017898,,,,,,,,177.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-12,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000012041,,02:01:00,,,03:15:00,,,114.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-12,,00000000-0000-0000-0000-000000012041,00000000-0000-0000-0000-000000017898,,,,,05:38:00,,,145.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-13,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017813,,,,,09:50:00,,,184.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-13,,00000000-0000-0000-0000-000000017813,00000000-0000-0000-0000-000000017898,,10:12:00,,,12:16:00,,,204.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-13,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017896,,13:10:00,,,,,,75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-15,,00000000-0000-0000-0000-000000017896,00000000-0000-0000-0000-000000017898,,01:49:00,,,02:19:00,,,70.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-15,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000008987,,03:19:00,,,05:11:00,,,192.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-15,,00000000-0000-0000-0000-000000008987,00000000-0000-0000-0000-000000017898,,,,,,,,198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-17,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017892,,11:20:00,,,12:13:00,,,93.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-17,,00000000-0000-0000-0000-000000017892,00000000-0000-0000-0000-000000017898,,,,,,,,104.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-18,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017436,,08:55:00,,,10:05:00,,,150.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-18,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017898,,,,,12:24:00,,,147.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-22,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017879,,,,,,,,98.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-22,,00000000-0000-0000-0000-000000017879,00000000-0000-0000-0000-000000017898,,09:50:00,,,,,,132.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-22,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017436,,12:32:00,,,,,,136.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-23,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017898,,08:15:00,,,09:53:00,,,138.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-23,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017393,,11:37:00,,,13:00:00,,,163.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-24,,00000000-0000-0000-0000-000000017393,00000000-0000-0000-0000-000000017898,,,,,09:32:00,,,162.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-24,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017892,,11:21:00,,,12:24:00,,,103.00,103.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-28,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017944,,08:11:00,,,,,,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-28,,00000000-0000-0000-0000-000000017944,00000000-0000-0000-0000-000000017898,,09:38:00,,,10:13:00,,,75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-28,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017436,,11:56:00,,,13:14:00,,,158.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-29,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017898,,08:20:00,,,,,,144.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-29,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017393,,11:35:00,,,13:05:00,,,170.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-30,,00000000-0000-0000-0000-000000017393,00000000-0000-0000-0000-000000017898,,,,,09:32:00,,,161.00,161.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2016-05-31,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000009549,,09:52:00,,,,,,233.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
